73574,73752,36542,12296,3117,616,87,13,3,0,0,0
73347,73576,36810,12350,3183,620,92,16,6,0,0,0
73538,73387,37018,12302,3077,571,90,14,3,0,0,0
73365,74280,36293,12273,3070,621,85,12,1,0,0,0
73498,73386,37101,12231,3073,597,97,15,1,1,0,0
73593,73582,36792,12317,3026,570,106,12,1,1,0,0
73172,73652,37049,12384,3012,632,89,8,2,0,0,0
73427,73453,36918,12370,3090,611,120,9,2,0,0,0
73278,73448,36925,12487,3131,611,99,18,3,0,0,0
73625,73465,36589,12472,3132,589,107,17,4,0,0,0
74089,73135,36804,12123,3060,679,101,5,4,0,0,0
73662,73410,36793,12206,3163,641,112,12,1,0,0,0
73329,74068,36496,12327,3042,606,106,22,4,0,0,0
73641,73549,36905,12051,3116,620,100,17,1,0,0,0
73322,73557,36999,12245,3147,614,104,10,2,0,0,0
73314,74145,36536,12193,3120,565,113,14,0,0,0,0
73394,73859,36802,12172,3022,635,100,15,1,0,0,0
73404,73573,36824,12361,3130,602,93,10,3,0,0,0
73027,73841,36959,12345,3121,599,87,18,3,0,0,0
73377,73689,36804,12327,3081,609,92,18,3,0,0,0
73176,73933,36908,12118,3132,606,109,17,1,0,0,0
73724,73445,36565,12491,3065,601,98,11,0,0,0,0
73453,73359,36959,12356,3119,621,117,15,1,0,0,0
73416,73679,36850,12254,3044,649,94,14,0,0,0,0
73758,73310,36764,12359,3081,615,96,16,1,0,0,0
73714,73533,36984,11989,3027,641,100,11,1,0,0,0
73930,73303,36645,12302,3092,620,99,8,1,0,0,0
73587,73702,36604,12209,3171,613,102,11,1,0,0,0
73592,73453,36988,12236,2999,613,106,11,2,0,0,0
73210,73393,37348,12233,3041,640,117,17,1,0,0,0
73731,73672,36632,12256,2978,619,102,9,1,0,0,0
73896,73623,36550,12075,3132,614,95,13,2,0,0,0
73663,73270,36877,12399,3057,618,100,15,0,1,0,0
73320,73657,36945,12166,3160,649,88,13,2,0,0,0
73689,73348,36960,12127,3146,609,98,20,2,1,0,0
73710,73106,37226,12256,2963,614,110,14,1,0,0,0
